ticker,company_name,sector_name,sub_sector_name
PLCE,"The Children's Place, Inc.",consumer-discretionary,apparel-manufacturing
VNCE,Vince Holding Corp.,consumer-discretionary,apparel-manufacturing
JRSH,"Jerash Holdings (US), Inc.",consumer-discretionary,apparel-manufacturing
NCI,Neo-Concept International Group Holdings Limited,consumer-discretionary,apparel-manufacturing
JL,J-Long Group Limited,consumer-discretionary,apparel-manufacturing
XELB,"Xcel Brands, Inc.",consumer-discretionary,apparel-manufacturing
PMNT,Perfect Moment Ltd.,consumer-discretionary,apparel-manufacturing
SW,Smurfit Westrock Plc,consumer-discretionary,packaging-and-containers
PKG,Packaging Corporation of America,consumer-discretionary,packaging-and-containers
IP,International Paper Company,consumer-discretionary,packaging-and-containers
AMCR,Amcor plc,consumer-discretionary,packaging-and-containers
BALL,Ball Corporation,consumer-discretionary,packaging-and-containers
AVY,Avery Dennison Corporation,consumer-discretionary,packaging-and-containers
CCK,"Crown Holdings, Inc.",consumer-discretionary,packaging-and-containers
REYN,Reynolds Consumer Products Inc.,consumer-discretionary,packaging-and-containers
SON,Sonoco Products Company,consumer-discretionary,packaging-and-containers
SLGN,Silgan Holdings Inc.,consumer-discretionary,packaging-and-containers
GEF.B,"Greif, Inc.",consumer-discretionary,packaging-and-containers
GPK,Graphic Packaging Holding Company,consumer-discretionary,packaging-and-containers
GEF,"Greif, Inc.",consumer-discretionary,packaging-and-containers
AMBP,Ardagh Metal Packaging S.A.,consumer-discretionary,packaging-and-containers
TRS,TriMas Corporation,consumer-discretionary,packaging-and-containers
OI,"O-I Glass, Inc.",consumer-discretionary,packaging-and-containers
MYE,"Myers Industries, Inc.",consumer-discretionary,packaging-and-containers
PACK,Ranpak Holdings Corp.,consumer-discretionary,packaging-and-containers
KRT,Karat Packaging Inc.,consumer-discretionary,packaging-and-containers
ORBS,Eightco Holdings Inc.,consumer-discretionary,packaging-and-containers
MGIH,Millennium Group International Holdings Limited,consumer-discretionary,packaging-and-containers
YHGJ,Yunhong Green CTI Ltd.,consumer-discretionary,packaging-and-containers
DSS,"DSS, Inc.",consumer-discretionary,packaging-and-containers
DHI,"D.R. Horton, Inc.",consumer-discretionary,residential-construction
PHM,"PulteGroup, Inc.",consumer-discretionary,residential-construction
LEN,Lennar Corporation,consumer-discretionary,residential-construction
NVR,"NVR, Inc.",consumer-discretionary,residential-construction
TOL,"Toll Brothers, Inc.",consumer-discretionary,residential-construction
TMHC,Taylor Morrison Home Corporation,consumer-discretionary,residential-construction
IBP,"Installed Building Products, Inc.",consumer-discretionary,residential-construction
MTH,Meritage Homes Corporation,consumer-discretionary,residential-construction
CVCO,"Cavco Industries, Inc.",consumer-discretionary,residential-construction
SKY,"Champion Homes, Inc.",consumer-discretionary,residential-construction
MHO,"M/I Homes, Inc.",consumer-discretionary,residential-construction
